#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
       54000       1.993791e-01       6.925016e-03       1.018786e-01       1.474158e+00       3.869110e-02       3.631579e-01
       54100       3.229384e-01       2.774621e-02       1.714475e-01       1.817937e+00       6.305717e-02       5.973504e-01
       54200       1.412834e-01       6.160085e-03       6.843324e-02       1.102987e+00       4.454120e-02       2.772556e-01
       54300       1.964985e-01       3.153556e-02       1.150603e-01       2.020582e+00       3.298306e-02       4.063332e-01
       54400       2.475163e-01       1.609928e-02       1.444103e-01       1.731170e+00       3.154200e-02       5.053018e-01
       54500       9.161703e-02       9.844477e-03       4.943732e-02       7.624947e-01       4.171887e-02       2.176358e-01
       54600       2.659761e-01       1.056949e-02       1.303620e-01       1.827287e+00       4.174348e-02       4.487064e-01
       54700       2.044245e-01       2.416669e-02       1.048333e-01       1.957330e+00       4.665501e-02       3.819975e-01
       54800       2.133489e-01       1.117479e-02       1.269993e-01       2.101369e+00       2.626420e-02       4.191542e-01
       54900       6.471266e-02       9.711459e-03       3.446528e-02       5.756579e-01       3.239819e-02       1.547443e-01
       55000       1.397148e-01       5.224610e-03       7.032455e-02       1.487597e+00       4.656211e-02       2.474475e-01
       55100       1.972304e-01       2.048190e-02       1.078531e-01       1.761201e+00       3.787556e-02       3.938900e-01
       55200       1.644367e-01       4.944849e-03       8.480770e-02       1.892116e+00       2.010035e-02       2.996384e-01
       55300       1.511704e-01       1.662002e-02       7.705816e-02       1.788318e+00       2.118285e-02       2.889722e-01
       55400       1.058700e-01       7.453459e-03       5.526992e-02       4.729377e-01       4.052685e-02       2.360209e-01
       55500       2.057977e-01       2.749566e-02       1.082128e-01       1.648589e+00       4.909954e-02       3.939977e-01
       55600       1.397858e-01       1.207584e-02       7.275170e-02       1.129893e+00       3.057893e-02       2.763550e-01
       55700       2.982522e-01       3.829227e-02       1.576370e-01       2.242312e+00       2.388857e-02       5.742095e-01
       55800       1.783500e-01       2.814626e-02       9.713106e-02       1.736954e+00       6.683614e-02       3.459404e-01
       55900       1.042362e-01       9.693555e-03       5.435217e-02       1.005028e+00       3.452929e-02       2.248232e-01
       56000       1.636483e-01       6.951121e-03       8.934575e-02       1.955217e+00       4.185384e-02       3.165067e-01
       56100       2.586209e-01       1.066585e-02       1.392117e-01       2.770091e+00       4.622521e-02       4.983007e-01
       56200       1.805317e-01       5.744467e-03       8.889175e-02       1.607034e+00       2.873212e-02       3.390387e-01
       56300       6.843668e-02       5.201777e-03       3.743007e-02       1.117320e+00       2.491217e-02       1.456727e-01
       56400       1.815478e-01       5.248292e-03       8.955696e-02       1.956750e+00       4.324623e-02       3.323155e-01
       56500       1.403671e-01       3.886572e-03       6.609476e-02       1.472727e+00       2.070223e-02       2.559268e-01
       56600       1.067869e-01       3.904679e-03       6.115926e-02       2.145766e+00       9.092105e-03       2.063210e-01
       56700       1.176419e-01       2.592205e-02       6.593643e-02       1.461044e+00       2.012305e-02       2.656486e-01
       56800       1.661919e-01       8.247046e-03       8.969322e-02       2.685097e+00       5.904155e-02       3.481559e-01
       56900       1.892086e-01       1.357453e-02       9.669187e-02       1.477850e+00       3.155270e-02       3.527200e-01
       57000       1.313848e-01       1.503067e-02       6.808125e-02       1.052897e+00       5.274839e-02       2.735508e-01
       57100       1.546332e-01       1.213085e-02       7.638413e-02       1.242571e+00       4.121315e-02       3.290450e-01
       57200       1.007534e-01       2.764876e-03       4.586452e-02       6.161444e-01       2.879058e-02       2.382616e-01
       57300       1.671103e-01       2.229092e-02       8.898806e-02       1.828506e+00       4.613803e-02       3.380529e-01
       57400       3.137808e-01       2.770837e-02       1.666063e-01       2.037048e+00       7.344392e-02       5.972923e-01
       57500       1.295009e-01       1.164189e-02       6.818318e-02       8.990092e-01       2.941062e-02       2.627134e-01
       57600       5.604458e-02       3.013250e-03       2.876628e-02       6.791891e-01       9.428020e-03       1.604011e-01
       57700       1.330465e-01       7.329227e-03       6.614149e-02       8.453999e-01       6.921842e-02       2.553027e-01
       57800       3.567692e-01       1.216443e-02       1.595965e-01       2.338588e+00       5.020058e-02       5.580155e-01
       57900       1.832481e-01       1.763884e-02       8.887151e-02       1.931221e+00       5.617655e-02       3.435491e-01
       58000       9.614367e-02       3.578068e-03       4.970371e-02       1.409596e+00       3.860818e-02       2.014486e-01
       58100       9.661992e-02       1.934324e-02       5.350715e-02       8.527554e-01       4.589997e-02       2.488910e-01
       58200       5.528767e-02       5.054732e-03       3.228910e-02       6.798140e-01       3.529938e-02       1.633355e-01
       58300       6.406364e-02       4.333957e-03       3.222758e-02       5.739586e-01       3.133597e-02       1.713843e-01
       58400       1.263671e-01       2.223579e-03       7.190607e-02       1.644305e+00       2.756557e-02       2.634137e-01
       58500       5.843067e-02       6.114430e-03       2.727369e-02       5.814420e-01       1.781048e-02       1.235610e-01
       58600       3.580906e-02       6.387987e-03       2.006665e-02       4.886886e-01       9.722540e-03       9.719181e-02
       58700       1.262279e-01       1.064543e-02       6.301657e-02       9.327760e-01       5.062582e-02       2.562035e-01
       58800       1.720992e-01       5.148850e-03       1.042938e-01       1.226059e+00       2.573390e-02       4.055356e-01
       58900       5.577175e-02       9.172251e-03       3.264934e-02       6.577356e-01       4.937840e-02       1.768317e-01
       59000       1.164335e-01       1.445022e-02       6.712626e-02       1.133219e+00       3.926543e-02       2.847638e-01
       59100       2.492085e-01       1.728817e-02       1.313038e-01       1.486495e+00       7.894040e-02       4.975422e-01
       59200       2.499356e-01       2.544155e-02       1.370870e-01       1.391408e+00       5.850710e-02       4.691283e-01
       59300       1.983987e-01       2.961035e-02       1.107976e-01       1.814416e+00       5.684272e-02       3.998093e-01
       59400       1.910030e-01       3.406410e-02       1.052362e-01       1.688891e+00       6.558996e-02       3.768393e-01
       59500       1.495842e-01       5.245647e-03       7.988243e-02       9.180083e-01       4.656887e-02       2.655960e-01
       59600       1.471157e-01       4.694726e-03       6.892919e-02       1.224229e+00       2.269319e-02       2.830543e-01
       59700       1.532934e-01       1.904994e-02       8.649917e-02       1.212336e+00       4.789249e-02       3.278597e-01
       59800       1.892433e-01       1.341462e-02       1.036184e-01       1.715719e+00       1.800452e-02       3.506879e-01
       59900       1.082712e-01       1.280108e-02       6.180239e-02       9.999634e-01       4.503324e-02       2.428813e-01
       60000       1.178953e-01       1.207544e-02       6.699051e-02       1.238844e+00       2.556666e-02       2.727173e-01
       60100       1.287226e-01       1.678991e-02       7.242583e-02       1.508769e+00       3.477954e-02       2.791276e-01
       60200       1.599875e-01       7.695734e-03       7.563194e-02       1.351200e+00       4.248583e-02       2.768883e-01
       60300       1.027826e-01       1.119927e-02       5.389240e-02       8.408451e-01       2.619151e-02       2.117296e-01
       60400       2.657193e-01       7.015663e-03       1.322193e-01       1.739168e+00       7.383945e-02       4.634190e-01
       60500       2.790409e-01       2.134948e-02       1.367548e-01       1.699836e+00       4.362226e-02       4.384751e-01
       60600       3.391730e-01       7.312557e-03       1.687203e-01       2.835460e+00       1.837498e-02       5.551791e-01
       60700       1.994048e-01       1.660938e-03       1.015767e-01       1.697881e+00       3.411600e-02       3.244243e-01
       60800       3.129891e-01       3.379954e-02       1.648345e-01       1.992885e+00       7.459749e-02       5.625204e-01
       60900       1.829706e-01       1.056256e-02       8.179798e-02       1.463173e+00       5.822385e-02       3.133975e-01
       61000       4.258093e-01       1.224377e-02       1.919489e-01       2.266981e+00       2.646003e-02       6.257052e-01
       61100       1.542344e-01       1.766316e-02       7.437928e-02       1.201406e+00       4.835879e-02       2.663723e-01
       61200       8.799757e-02       7.779049e-04       4.847438e-02       8.723815e-01       5.495862e-02       2.480505e-01
       61300       1.853826e-01       8.192250e-03       9.675547e-02       1.505760e+00       3.509526e-02       3.336402e-01
       61400       2.439516e-01       4.082305e-03       1.132886e-01       1.592607e+00       5.478358e-02       3.974805e-01
       61500       3.533145e-01       2.199034e-02       1.639409e-01       2.086667e+00       6.873676e-02       5.980556e-01
       61600       8.311903e-02       1.006173e-02       4.219553e-02       5.450865e-01       3.441437e-02       1.709081e-01
       61700       2.081233e-01       1.694541e-02       1.233423e-01       2.430197e+00       4.301329e-02       4.385547e-01
       61800       2.107857e-01       7.111780e-03       1.224833e-01       1.631145e+00       4.093587e-02       4.519611e-01
       61900       2.452548e-01       9.391524e-03       1.289406e-01       2.072207e+00       7.982187e-02       4.459901e-01
       62000       1.467458e-01       1.368969e-02       7.061961e-02       1.019936e+00       7.075622e-02       2.972331e-01
       62100       3.380286e-01       2.255719e-02       1.807381e-01       3.221626e+00       9.309297e-02       6.603272e-01
       62200       1.862385e-01       2.454229e-02       1.075218e-01       1.766757e+00       4.096114e-02       4.235777e-01
       62300       2.317996e-01       2.673623e-02       1.230582e-01       1.847161e+00       1.950882e-02       4.687020e-01
       62400       1.337265e-01       1.517063e-02       6.817081e-02       1.878791e+00       2.577164e-02       2.672301e-01
       62500       1.523748e-01       1.747283e-02       8.035450e-02       1.101420e+00       4.270272e-02       3.260771e-01
       62600       8.467349e-02       4.558785e-03       4.194223e-02       7.763997e-01       3.873524e-02       2.080622e-01
       62700       1.286547e-01       1.324559e-02       6.629880e-02       1.776359e+00       6.320307e-02       2.517177e-01
       62800       1.409243e-01       3.232787e-02       7.967697e-02       1.287760e+00       5.376791e-02       3.028435e-01
       62900       3.470523e-01       2.351422e-02       1.562812e-01       1.808092e+00       1.177994e-02       4.689515e-01
       63000       2.420483e-01       3.468050e-02       1.400092e-01       3.820984e+00       4.872386e-02       5.036075e-01
       63100       3.505635e-01       4.950388e-02       1.806549e-01       2.020801e+00       5.844903e-02       6.167710e-01
       63200       2.553507e-01       1.390376e-02       1.261393e-01       1.561894e+00       7.409355e-02       4.659497e-01
       63300       4.097707e-01       1.661748e-02       2.066419e-01       2.229343e+00       3.305040e-02       6.716337e-01
       63400       1.511714e-01       1.660102e-03       7.788919e-02       1.895468e+00       5.660428e-02       2.957320e-01
       63500       2.774142e-01       1.082190e-02       1.423303e-01       1.678914e+00       6.362580e-02       4.754635e-01
       63600       1.400962e-01       1.231896e-02       6.700327e-02       8.484397e-01       2.980881e-02       2.667729e-01
       63700       2.594535e-01       8.737028e-03       1.277583e-01       2.098788e+00       3.297758e-02       4.542928e-01
       63800       1.287086e-01       1.948945e-02       7.178649e-02       1.282143e+00       2.854016e-02       2.988167e-01
       63900       9.451478e-02       5.744266e-03       5.131598e-02       8.537729e-01       2.869723e-02       2.031138e-01
       64000       1.332070e-01       5.965731e-03       7.152590e-02       1.185161e+00       3.448871e-02       2.679399e-01
       64100       1.667083e-01       1.217523e-02       8.989530e-02       1.623642e+00       6.628807e-02       3.518982e-01
       64200       1.667060e-01       5.760250e-03       8.924931e-02       2.061847e+00       4.546829e-02       3.606244e-01
       64300       9.685418e-02       1.932951e-02       5.198017e-02       7.982176e-01       1.427142e-02       2.204248e-01
       64400       1.410910e-01       1.386304e-03       7.224358e-02       1.392012e+00       5.274326e-02       2.987866e-01
       64500       2.302404e-01       1.603122e-02       1.145646e-01       1.849068e+00       5.047144e-02       4.235095e-01
       64600       2.423987e-01       2.161375e-02       1.452983e-01       2.256619e+00       2.951062e-02       4.718299e-01
       64700       2.237077e-01       2.781824e-03       1.117590e-01       1.831986e+00       3.028539e-02       4.081660e-01
       64800       2.451283e-01       2.622336e-02       1.444227e-01       1.510517e+00       6.393714e-02       4.827078e-01
       64900       1.846822e-01       8.526130e-03       1.034198e-01       1.460336e+00       3.184641e-02       3.557507e-01
       65000       1.045624e-01       8.609818e-03       5.989003e-02       1.137313e+00       4.532983e-02       2.325249e-01
       65100       1.197713e-01       8.894031e-03       6.182791e-02       1.062861e+00       5.683019e-02       2.558389e-01
       65200       1.883083e-01       1.406404e-02       9.640239e-02       1.596914e+00       1.211084e-02       3.578108e-01
       65300       1.694326e-01       1.469723e-02       9.397211e-02       1.846446e+00       3.199182e-02       3.279292e-01
       65400       1.144641e-01       1.163746e-03       5.756110e-02       8.185510e-01       1.879958e-02       2.270381e-01
       65500       1.205161e-01       1.199939e-02       6.089631e-02       7.846364e-01       3.881256e-02       2.716324e-01
       65600       1.594382e-01       1.553383e-02       8.408983e-02       2.032355e+00       4.315556e-02       3.104576e-01
       65700       1.388104e-01       9.667751e-03       7.459062e-02       9.181861e-01       5.310255e-02       2.763043e-01
       65800       1.894308e-01       7.207959e-03       1.015503e-01       1.759046e+00       4.972312e-02       3.542181e-01
       65900       2.516052e-01       1.081179e-02       1.223084e-01       1.885917e+00       1.048453e-01       4.490227e-01
       66000       3.711625e-01       2.790865e-02       2.067567e-01       2.092851e+00       8.908508e-02       6.177615e-01
       66100       3.844532e-01       6.316372e-03       2.023273e-01       2.503171e+00       5.310174e-02       6.344953e-01
       66200       2.962038e-01       9.846157e-03       1.593569e-01       1.832331e+00       5.285738e-02       5.068235e-01
       66300       3.414799e-01       1.378264e-02       1.904002e-01       1.857607e+00       5.495931e-02       6.126651e-01
       66400       1.227793e-01       1.397142e-02       6.656730e-02       1.384554e+00       4.207311e-02       2.628994e-01
       66500       2.687151e-01       7.875392e-03       1.365354e-01       1.561617e+00       2.224801e-02       4.593174e-01
       66600       1.509753e-01       9.111596e-03       7.920378e-02       8.302769e-01       4.252799e-02       2.912183e-01
       66700       2.236854e-01       1.799806e-02       1.081879e-01       1.571180e+00       3.867659e-02       3.811820e-01
       66800       1.300444e-01       1.043308e-02       7.036013e-02       1.263925e+00       3.791026e-02       2.729851e-01
       66900       1.860985e-01       1.136921e-02       9.678349e-02       1.413894e+00       3.422107e-02       3.022668e-01
       67000       1.159149e-01       8.827598e-03       5.935124e-02       1.092552e+00       1.378300e-02       2.147484e-01
       67100       1.447606e-01       5.717852e-03       7.025397e-02       1.070531e+00       3.048064e-02       2.629787e-01
       67200       6.466176e-02       4.551721e-03       3.616897e-02       5.386503e-01       3.466192e-02       1.775935e-01
       67300       2.574148e-01       2.984449e-02       1.351990e-01       1.979486e+00       5.029402e-02       4.368158e-01
       67400       1.786469e-01       9.217253e-03       8.811666e-02       1.611124e+00       2.504639e-02       3.599090e-01
       67500       2.130568e-01       1.277929e-02       1.105572e-01       1.276255e+00       5.520315e-02       3.607942e-01
       67600       2.012709e-01       5.054091e-03       9.489241e-02       1.673893e+00       5.625384e-02       3.663023e-01
       67700       2.012901e-01       6.557759e-03       1.064061e-01       1.891386e+00       3.672851e-02       4.059438e-01
       67800       1.949858e-01       1.500371e-02       9.495396e-02       1.783465e+00       2.687397e-02       3.602599e-01
       67900       1.078449e-01       1.075007e-02       6.052995e-02       1.319093e+00       4.407314e-02       2.236558e-01
       68000       1.025465e-01       1.367558e-02       5.508478e-02       1.012082e+00       4.889554e-02       2.210112e-01
       68100       5.815403e-02       4.995819e-03       2.722054e-02       3.530256e-01       1.734978e-02       1.245257e-01
       68200       1.756784e-01       3.302979e-03       8.738718e-02       1.581198e+00       3.414985e-02       3.208754e-01
       68300       2.097606e-01       1.378636e-02       1.058594e-01       1.389897e+00       2.554627e-02       3.541619e-01
       68400       1.392496e-01       4.111559e-03       6.753524e-02       9.692193e-01       3.924181e-02       2.724782e-01
       68500       1.841036e-01       5.805289e-03       8.705968e-02       1.685797e+00       3.297258e-02       3.321709e-01
       68600       2.005088e-01       2.393827e-02       1.044214e-01       1.569874e+00       1.988334e-02       3.912852e-01
       68700       1.861956e-01       7.829761e-03       9.483720e-02       1.764373e+00       8.580392e-02       3.369781e-01
       68800       2.242324e-01       3.041956e-03       1.078508e-01       1.985743e+00       2.923215e-02       3.403263e-01
       68900       2.093910e-01       5.905448e-03       1.101400e-01       1.898488e+00       3.128232e-02       3.729822e-01
       69000       2.704333e-01       3.423095e-02       1.441361e-01       1.948816e+00       4.247650e-02       4.977154e-01
       69100       2.853901e-01       3.788344e-02       1.503764e-01       2.554137e+00       5.714668e-02       5.181763e-01
       69200       1.089459e-01       7.743822e-03       5.789260e-02       7.727862e-01       2.458980e-02       2.239985e-01
       69300       1.529929e-01       1.152854e-02       7.950929e-02       1.643906e+00       2.711229e-02       2.451140e-01
       69400       8.821988e-02       1.028275e-02       4.937341e-02       1.385476e+00       1.678919e-02       1.789799e-01
       69500       1.659041e-01       1.222914e-02       8.101225e-02       1.749584e+00       3.823795e-02       3.070327e-01
       69600       1.127096e-01       2.840286e-03       5.960004e-02       1.570453e+00       3.238134e-02       2.192666e-01
       69700       1.395157e-01       5.459681e-03       6.909026e-02       1.581944e+00       3.049781e-02       2.650173e-01
       69800       1.843609e-01       1.354756e-02       9.703472e-02       1.797839e+00       5.130886e-02       3.605148e-01
       69900       1.703269e-01       1.401476e-02       8.643558e-02       1.709631e+00       3.441199e-02       3.311518e-01
       70000       2.126098e-01       2.123251e-02       1.103793e-01       1.971728e+00       3.454362e-02       4.246286e-01
       70100       1.432720e-01       8.670242e-03       8.112940e-02       1.690725e+00       3.328881e-02       3.151944e-01
       70200       2.633796e-01       5.722037e-03       1.211623e-01       1.724638e+00       5.560685e-02       4.193958e-01
       70300       1.734129e-01       6.027058e-03       9.147438e-02       1.632179e+00       4.458304e-02       3.411204e-01
       70400       1.774202e-01       1.053498e-02       8.362559e-02       1.451258e+00       2.366326e-02       3.073424e-01
       70500       9.919247e-02       8.293410e-03       5.259550e-02       9.072088e-01       2.281982e-02       2.181624e-01
       70600       1.485283e-01       1.439733e-02       8.237209e-02       1.472881e+00       3.104302e-02       2.899591e-01
       70700       1.369212e-01       3.023595e-03       7.518208e-02       1.460179e+00       3.445531e-02       2.643834e-01
       70800       8.218383e-02       3.780463e-03       4.294101e-02       5.518717e-01       2.587586e-02       1.640378e-01
       70900       1.018942e-01       2.287356e-03       5.686176e-02       1.592769e+00       1.671028e-02       2.291771e-01
       71000       9.540215e-02       7.420870e-03       5.370926e-02       9.248358e-01       4.640384e-02       2.085830e-01
       71100       2.241534e-01       1.093828e-02       1.055786e-01       1.364594e+00       4.718916e-02       3.919642e-01
       71200       1.887516e-01       4.545464e-03       8.987595e-02       1.971765e+00       2.658455e-02       3.170170e-01
       71300       2.419038e-01       1.939062e-03       1.276059e-01       1.493883e+00       5.118592e-02       4.201885e-01
       71400       1.793802e-01       1.990243e-02       9.738448e-02       1.363852e+00       3.299341e-02       3.404338e-01
       71500       1.240810e-01       5.506982e-03       5.740347e-02       1.006576e+00       5.105635e-02       2.508427e-01
       71600       2.704065e-01       6.887006e-03       1.427185e-01       2.196135e+00       6.898859e-02       5.161071e-01
       71700       1.847419e-01       2.451323e-02       9.531036e-02       1.867955e+00       3.802123e-02       3.694849e-01
       71800       2.468115e-01       1.167703e-02       1.330312e-01       1.668547e+00       3.076368e-02       4.050748e-01
       71900       1.176952e-01       5.840400e-03       6.359297e-02       7.551781e-01       2.540976e-02       2.427138e-01
       72000       1.553808e-01       1.033352e-02       7.802824e-02       1.748926e+00       6.205830e-02       3.062244e-01
       72100       7.398750e-02       2.763398e-03       3.834542e-02       5.826157e-01       2.430225e-02       1.860587e-01
       72200       1.273644e-01       4.279344e-03       7.105351e-02       1.898015e+00       2.536386e-02       2.615149e-01
       72300       7.655537e-02       1.057064e-03       3.871343e-02       6.299025e-01       2.636747e-02       2.007471e-01
       72400       8.654103e-02       5.280929e-03       4.627994e-02       9.637881e-01       3.413586e-02       2.145610e-01
       72500       2.325104e-01       3.106166e-02       1.330621e-01       2.254916e+00       4.797713e-02       4.584352e-01
       72600       2.276047e-01       8.819126e-03       1.253580e-01       1.673264e+00       7.811449e-02       4.492759e-01
       72700       2.785314e-01       1.528499e-02       1.433908e-01       2.101604e+00       3.719161e-02       4.984295e-01
       72800       1.445949e-01       7.656267e-03       6.849142e-02       1.559252e+00       5.531416e-02       2.744422e-01
       72900       2.997938e-01       1.116745e-02       1.458201e-01       1.606004e+00       5.587331e-02       5.116627e-01
       73000       2.073425e-01       2.148182e-02       1.077397e-01       1.260037e+00       3.796565e-02       3.728847e-01
       73100       1.675468e-01       5.242863e-03       8.719710e-02       2.012792e+00       2.710974e-02       3.316911e-01
       73200       1.511793e-01       3.425730e-03       8.146563e-02       1.685530e+00       2.323461e-02       2.891504e-01
       73300       1.220375e-01       9.586391e-03       6.575146e-02       1.537966e+00       1.907697e-02       2.420247e-01
       73400       2.259399e-01       1.385561e-02       1.043091e-01       1.732306e+00       3.223722e-02       3.848740e-01
       73500       1.222265e-01       2.534975e-03       7.221599e-02       1.190048e+00       2.399006e-02       2.476483e-01
       73600       1.680526e-01       6.493935e-03       7.968998e-02       1.093319e+00       1.863182e-02       3.077180e-01
       73700       2.944534e-01       1.905619e-02       1.540031e-01       2.038720e+00       6.289249e-02       5.311939e-01
       73800       2.662874e-01       3.202089e-02       1.421674e-01       1.536388e+00       6.686420e-02       4.742448e-01
       73900       1.971349e-01       4.389270e-03       9.745088e-02       1.338651e+00       2.705448e-02       3.343351e-01
       74000       2.990928e-01       2.611627e-02       1.479841e-01       2.138103e+00       5.774559e-02       5.088835e-01
       74100       1.170423e-01       1.668284e-02       6.372558e-02       1.083334e+00       5.571902e-02       2.708910e-01
       74200       1.717439e-01       5.844820e-03       9.596193e-02       1.236564e+00       5.953864e-02       3.278953e-01
       74300       9.179076e-02       5.762519e-03       5.225701e-02       9.926481e-01       1.833184e-02       1.957582e-01
       74400       1.011690e-01       1.035712e-02       5.230673e-02       1.238923e+00       5.372010e-02       2.231299e-01
       74500       3.166394e-01       2.288302e-02       1.499764e-01       1.925910e+00       7.624847e-02       5.239742e-01
       74600       1.183797e-01       3.886842e-03       6.080565e-02       1.720625e+00       1.884800e-02       2.506033e-01
       74700       1.664681e-01       1.305682e-03       9.026576e-02       1.703812e+00       5.022074e-02       3.189370e-01
       74800       2.377271e-01       7.706831e-02       1.457178e-01       2.124530e+00       3.312935e-02       5.098189e-01
       74900       9.936376e-02       7.206795e-03       4.783232e-02       5.764256e-01       5.327066e-02       2.246755e-01
       75000       1.469375e-01       1.180931e-02       7.803912e-02       1.341386e+00       3.075713e-02       3.013381e-01
       75100       1.697825e-01       9.633800e-03       8.845655e-02       1.073315e+00       2.492830e-02       2.994087e-01
       75200       1.592623e-01       1.048788e-02       8.682048e-02       1.443909e+00       5.770965e-02       3.026613e-01
       75300       9.174538e-02       9.774028e-03       4.544927e-02       8.967263e-01       1.723980e-02       2.115148e-01
       75400       2.106317e-01       4.930288e-02       1.254005e-01       2.648847e+00       3.842086e-02       4.238398e-01
       75500       1.846496e-01       8.105391e-04       8.846499e-02       1.239633e+00       2.895499e-02       3.028213e-01
       75600       1.688466e-01       8.307502e-03       9.397955e-02       2.408242e+00       2.882391e-02       3.190462e-01
       75700       1.883503e-01       4.372188e-03       8.842069e-02       1.818734e+00       1.329471e-02       3.036570e-01
       75800       1.898883e-01       1.490501e-02       9.666883e-02       2.118316e+00       2.285513e-02       3.444864e-01
       75900       1.602164e-01       7.417595e-04       8.011679e-02       1.826281e+00       2.471226e-02       3.051012e-01
       76000       8.419679e-02       4.728216e-03       3.956534e-02       9.679299e-01       1.390566e-02       1.509697e-01
       76100       2.317333e-01       1.446586e-02       1.168433e-01       1.989859e+00       1.869649e-02       3.969391e-01
       76200       2.179754e-01       7.629513e-03       1.185864e-01       1.793849e+00       5.618415e-02       4.217772e-01
       76300       1.932167e-01       9.438754e-03       9.670112e-02       2.050615e+00       5.294251e-02       3.389716e-01
       76400       1.757669e-01       1.498047e-02       9.632929e-02       1.935836e+00       2.072511e-02       3.550072e-01
       76500       4.375223e-01       3.611661e-02       2.427551e-01       2.587965e+00       6.644785e-02       7.239554e-01
       76600       2.238767e-01       4.856239e-03       1.241236e-01       2.135560e+00       6.096583e-02       3.953141e-01
       76700       1.430133e-01       1.548300e-02       7.382780e-02       1.217096e+00       3.546205e-02       2.930030e-01
       76800       1.786814e-01       2.135844e-02       9.527518e-02       1.639059e+00       3.157943e-02       3.653122e-01
       76900       1.484848e-01       1.430442e-02       8.065340e-02       1.723891e+00       2.305319e-02       2.667042e-01
       77000       8.303755e-02       5.573478e-03       4.432002e-02       8.465011e-01       2.401770e-02       1.745374e-01
       77100       8.260053e-02       2.186273e-02       5.032213e-02       1.062862e+00       2.544020e-02       2.237982e-01
       77200       3.310084e-01       1.442144e-02       1.589152e-01       1.850237e+00       2.192429e-02       5.561393e-01
       77300       6.791489e-02       9.633833e-03       3.293793e-02       8.687087e-01       4.363258e-02       1.683381e-01
       77400       2.159651e-01       3.020982e-02       1.097867e-01       2.538463e+00       2.940855e-02       3.800213e-01
       77500       2.848495e-01       6.379880e-03       1.441676e-01       2.128961e+00       5.855713e-02       5.018394e-01
       77600       3.610662e-01       2.173418e-02       1.816183e-01       2.557134e+00       3.952907e-02       5.984399e-01
       77700       6.767504e-02       6.976791e-03       3.840398e-02       6.373115e-01       2.075048e-02       1.683594e-01
       77800       3.638948e-01       1.161770e-02       1.784586e-01       2.626211e+00       4.367664e-02       5.942881e-01
       77900       2.409635e-01       1.513762e-02       1.377364e-01       1.649476e+00       7.051119e-02       4.680762e-01
       78000       1.398087e-01       9.685669e-03       7.285804e-02       1.729131e+00       2.877115e-02       2.823404e-01
       78100       1.731738e-01       7.111182e-03       9.110304e-02       2.112425e+00       3.979662e-02       3.375408e-01
       78200       2.591513e-01       3.463050e-02       1.512449e-01       1.926173e+00       4.571056e-02       5.105655e-01
       78300       2.101757e-01       7.670502e-03       1.060098e-01       1.517029e+00       4.631737e-02       3.870706e-01
       78400       1.990549e-01       7.124480e-03       1.090619e-01       1.985350e+00       2.756177e-02       3.256038e-01
       78500       1.989323e-01       1.030863e-02       1.001420e-01       1.870819e+00       4.877828e-02       3.524077e-01
       78600       4.025077e-01       1.562108e-02       1.955510e-01       2.408838e+00       5.594466e-02       6.196526e-01
       78700       1.007954e-01       2.569105e-03       5.070979e-02       1.351000e+00       1.809711e-02       1.967829e-01
       78800       7.586479e-02       5.955101e-03       3.850251e-02       9.876958e-01       3.540903e-02       1.920557e-01
       78900       1.976805e-01       1.679044e-02       1.138267e-01       1.815594e+00       2.889814e-02       4.284475e-01
       79000       1.541093e-01       2.091279e-02       8.305415e-02       1.541438e+00       4.422404e-02       3.272083e-01
       79100       6.432266e-02       1.355458e-02       3.882493e-02       6.051008e-01       1.637418e-02       1.848209e-01
       79200       2.746124e-01       3.874386e-02       1.432434e-01       1.775118e+00       4.625982e-02       4.769521e-01
       79300       2.032364e-01       3.084823e-02       1.117193e-01       1.819533e+00       5.091300e-02       3.733929e-01
       79400       1.647236e-01       3.565301e-03       9.169641e-02       2.023618e+00       4.014650e-02       3.435584e-01
       79500       1.732733e-01       1.636534e-02       9.199047e-02       1.151513e+00       2.808205e-02       3.080806e-01
       79600       2.580439e-01       2.359050e-02       1.375271e-01       1.801864e+00       4.670816e-02       4.461618e-01
       79700       1.507050e-01       6.995677e-04       8.140051e-02       2.144745e+00       1.888637e-02       3.293078e-01
       79800       1.076014e-01       1.266555e-02       5.964602e-02       1.346400e+00       1.540158e-02       2.191309e-01
       79900       1.804667e-01       2.559448e-02       1.047985e-01       2.192848e+00       2.847947e-02       3.723981e-01
       80000       1.345386e-01       2.610053e-02       6.987295e-02       1.617487e+00       2.779133e-02       3.113441e-01
       80100       5.937168e-02       4.730763e-03       3.761420e-02       6.472828e-01       1.948832e-02       1.668460e-01
       80200       1.473682e-01       1.100294e-02       7.643127e-02       1.155573e+00       1.483357e-02       3.013819e-01
       80300       1.363720e-01       8.046002e-03       7.111457e-02       8.579976e-01       2.931542e-02       2.709714e-01
       80400       1.208056e-01       1.477439e-02       6.349266e-02       1.056785e+00       4.623465e-02       2.575923e-01
       80500       1.594967e-01       2.972259e-03       8.636765e-02       2.121717e+00       1.828220e-02       3.074542e-01
       80600       2.815270e-01       2.963141e-03       1.356084e-01       2.178657e+00       4.794172e-02       5.102147e-01
       80700       1.294333e-01       9.282117e-03       6.894905e-02       1.520005e+00       4.529268e-02       2.679816e-01
