#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      108200       2.720136e-01       3.067373e-02       1.435054e-01       1.601820e+00       6.428187e-02       4.983618e-01
      108300       2.969198e-01       2.821132e-02       1.632487e-01       1.882582e+00       5.999497e-02       4.931442e-01
      108400       4.934345e-01       1.068469e-02       2.491389e-01       1.915473e+00       9.014991e-02       7.882065e-01
      108500       4.049450e-01       2.478300e-03       2.318953e-01       2.259718e+00       7.325520e-02       7.370686e-01
      108600       5.779103e-01       1.880079e-02       2.667184e-01       1.716359e+00       9.499706e-02       7.151987e-01
      108700       6.512706e-01       2.877764e-02       3.551799e-01       1.998656e+00       1.630694e-01       9.948462e-01
      108800       5.656690e-01       4.912255e-02       3.158368e-01       2.479471e+00       9.160443e-02       8.617470e-01
      108900       3.023525e-01       2.462416e-02       1.434795e-01       1.301042e+00       8.508733e-02       4.544509e-01
      109000       3.729524e-01       1.552242e-02       1.799156e-01       2.525598e+00       4.467194e-02       5.354702e-01
      109100       2.003555e-01       1.240447e-02       1.146187e-01       1.681875e+00       5.213309e-02       4.124009e-01
      109200       2.950190e-01       2.390130e-02       1.723693e-01       2.239645e+00       7.386654e-02       4.878679e-01
      109300       2.309125e-01       3.724567e-02       1.263807e-01       1.563657e+00       4.817330e-02       4.089768e-01
      109400       3.711700e-01       7.829944e-03       1.854116e-01       1.707478e+00       5.106922e-02       6.391454e-01
      109500       1.845700e-01       1.469566e-02       9.700912e-02       1.569238e+00       5.226872e-02       3.026263e-01
      109600       3.654796e-01       5.216339e-02       2.015268e-01       2.895156e+00       8.362684e-02       6.339556e-01
      109700       3.705245e-01       1.896159e-02       2.027322e-01       2.160418e+00       6.167811e-02       6.580150e-01
      109800       4.229722e-01       3.588474e-02       2.380624e-01       2.392750e+00       6.010819e-02       7.272321e-01
      109900       4.838061e-01       2.556349e-02       2.747434e-01       2.913501e+00       7.734345e-02       8.698480e-01
      110000       5.727555e-01       2.522787e-02       3.021370e-01       2.035085e+00       9.343236e-02       8.296918e-01
      110100       5.637730e-01       3.985715e-02       3.111625e-01       2.430448e+00       9.990091e-02       7.928870e-01
      110200       3.528748e-01       2.216150e-02       1.867467e-01       1.645532e+00       5.978990e-02       5.932632e-01
      110300       3.398659e-01       2.799060e-02       1.903131e-01       1.530454e+00       1.052452e-01       5.940178e-01
      110400       4.353355e-01       2.292110e-02       2.313780e-01       2.180146e+00       9.642058e-02       7.638144e-01
      110500       4.045078e-01       7.521204e-03       1.875031e-01       1.612648e+00       4.154216e-02       5.981685e-01
      110600       2.926818e-01       1.210428e-02       1.576131e-01       1.752112e+00       7.036447e-02       5.188274e-01
      110700       2.173932e-01       6.175263e-03       1.099646e-01       1.746378e+00       3.419342e-02       3.870767e-01
      110800       4.305468e-01       1.502544e-02       2.293464e-01       1.859645e+00       7.109780e-02       7.408052e-01
      110900       3.658541e-01       3.527992e-02       1.808001e-01       1.766978e+00       6.991201e-02       5.595747e-01
      111000       3.933807e-01       3.138333e-02       2.125486e-01       1.868278e+00       5.007682e-02       6.578349e-01
      111100       3.027999e-01       6.114430e-03       1.602178e-01       1.861031e+00       7.734888e-02       5.493443e-01
      111200       4.925680e-01       5.044785e-02       2.687812e-01       2.216933e+00       1.445719e-01       8.153024e-01
      111300       3.985094e-01       2.233359e-02       2.129585e-01       2.218764e+00       9.944939e-02       6.463289e-01
      111400       5.565334e-01       3.567546e-02       2.827910e-01       2.269205e+00       8.472952e-02       8.595569e-01
      111500       4.258945e-01       2.209788e-03       2.323696e-01       2.203340e+00       6.910419e-02       7.526196e-01
      111600       4.163308e-01       2.398355e-03       2.220102e-01       3.423494e+00       5.624078e-02       7.062753e-01
      111700       4.623632e-01       4.646282e-02       2.472553e-01       2.648764e+00       5.670213e-02       8.126254e-01
      111800       5.515490e-01       3.123451e-02       2.796254e-01       1.936521e+00       7.229981e-02       8.645318e-01
      111900       3.516662e-01       3.753379e-02       1.904129e-01       2.703622e+00       2.822866e-02       6.373627e-01
      112000       2.170935e-01       4.860340e-02       1.305502e-01       1.671058e+00       1.720410e-02       4.352146e-01
      112100       5.623138e-01       1.106097e-02       2.960907e-01       2.613341e+00       7.963115e-02       9.552672e-01
      112200       2.886123e-01       8.646272e-03       1.395311e-01       1.588955e+00       7.076106e-02       4.144766e-01
      112300       5.296889e-01       9.436894e-03       2.796061e-01       1.937149e+00       7.748484e-02       9.094677e-01
      112400       3.849751e-01       4.138398e-02       2.122233e-01       2.798846e+00       7.367530e-02       6.838715e-01
      112500       3.195576e-01       1.421506e-02       1.600099e-01       1.869466e+00       5.651628e-02       5.222877e-01
      112600       3.617762e-01       1.505199e-02       1.836767e-01       2.206729e+00       3.604453e-02       5.983903e-01
      112700       3.799652e-01       1.775165e-02       1.794890e-01       2.304352e+00       4.484057e-02       6.081201e-01
      112800       2.530304e-01       1.436451e-02       1.394985e-01       2.303649e+00       6.713424e-02       4.678721e-01
      112900       2.843248e-01       3.139805e-02       1.680471e-01       1.677763e+00       7.470416e-02       5.419181e-01
      113000       2.120672e-01       2.988839e-02       1.225197e-01       1.760790e+00       7.578059e-02       4.555040e-01
      113100       6.486756e-01       1.438248e-02       3.463116e-01       3.221551e+00       8.541589e-02       9.568173e-01
      113200       3.875918e-01       1.939314e-03       2.120344e-01       2.192430e+00       7.754633e-02       6.572897e-01
      113300       2.557165e-01       3.425679e-03       1.346351e-01       2.012484e+00       3.545324e-02       4.682955e-01
      113400       3.544373e-01       3.051140e-02       1.797015e-01       2.047087e+00       7.752836e-02       6.082755e-01
      113500       3.327768e-01       7.282895e-03       1.664127e-01       1.647727e+00       8.354599e-02       5.412681e-01
      113600       4.844880e-01       3.568701e-02       2.350797e-01       2.208049e+00       1.404969e-01       7.506710e-01
      113700       3.519681e-01       1.519465e-02       1.789958e-01       2.034167e+00       7.266984e-02       5.658074e-01
      113800       2.251437e-01       8.433902e-03       1.155215e-01       2.243032e+00       3.757919e-02       4.277469e-01
      113900       3.088857e-01       4.339943e-02       1.736895e-01       2.281222e+00       6.977486e-02       5.828507e-01
      114000       1.741111e-01       1.023137e-02       9.135724e-02       9.078145e-01       6.518292e-02       3.670153e-01
      114100       2.879029e-01       1.224210e-02       1.370237e-01       1.447493e+00       5.393539e-02       5.013515e-01
      114200       1.866013e-01       1.193866e-02       9.750967e-02       1.824733e+00       2.237893e-02       3.694528e-01
      114300       2.645244e-01       1.206754e-02       1.460411e-01       2.417623e+00       5.464265e-02       4.836518e-01
      114400       5.338409e-01       7.257533e-03       2.593508e-01       1.957524e+00       9.448320e-02       7.935860e-01
      114500       4.580090e-01       4.648674e-02       2.622370e-01       1.909129e+00       1.056432e-01       7.091638e-01
      114600       3.439126e-01       3.709119e-02       1.645304e-01       2.411852e+00       1.004473e-01       5.381115e-01
      114700       2.925528e-01       3.364364e-02       1.576725e-01       1.843937e+00       8.142013e-02       5.274121e-01
      114800       4.935478e-01       2.622982e-02       2.729466e-01       2.428136e+00       1.322172e-01       8.048588e-01
      114900       3.020393e-01       3.149463e-02       1.573571e-01       1.702621e+00       6.158351e-02       4.972077e-01
      115000       2.221502e-01       2.542728e-02       1.131184e-01       1.162664e+00       3.272823e-02       3.746488e-01
      115100       4.715343e-01       6.095937e-03       2.302822e-01       2.811595e+00       8.404991e-02       7.407747e-01
      115200       3.988949e-01       3.726829e-02       2.252135e-01       2.629671e+00       5.576409e-02       6.997620e-01
      115300       3.706826e-01       2.111093e-02       1.854458e-01       1.942524e+00       4.624025e-02       5.617381e-01
      115400       3.679090e-01       2.279165e-02       1.848051e-01       2.103740e+00       5.546194e-02       5.786952e-01
      115500       5.257110e-01       3.036423e-02       2.934221e-01       2.542697e+00       9.775055e-02       8.261679e-01
      115600       3.263777e-01       1.334624e-02       1.690800e-01       2.288530e+00       6.875972e-02       4.639091e-01
      115700       1.676048e-01       1.494150e-02       9.630237e-02       1.982172e+00       4.108159e-02       3.737892e-01
      115800       5.334480e-01       7.492931e-03       2.722949e-01       2.526332e+00       5.882358e-02       8.532932e-01
      115900       3.670696e-01       3.577129e-02       1.863921e-01       1.748328e+00       4.101935e-02       5.634241e-01
      116000       5.748909e-01       1.890909e-02       3.001120e-01       2.406382e+00       5.658765e-02       8.284421e-01
      116100       2.371480e-01       4.242820e-02       1.392058e-01       1.919512e+00       3.086887e-02       4.846839e-01
      116200       1.589240e-01       8.485232e-03       8.071360e-02       8.653832e-01       4.459733e-02       3.204404e-01
      116300       2.236508e-01       7.720429e-03       1.100738e-01       1.243086e+00       6.518122e-02       4.168645e-01
      116400       1.325247e-01       1.364462e-02       6.725070e-02       9.684119e-01       4.990652e-02       2.755737e-01
      116500       2.190768e-01       7.934221e-03       1.197918e-01       1.764401e+00       5.092461e-02       4.530095e-01
      116600       1.916973e-01       2.768989e-03       1.040060e-01       2.200680e+00       4.830137e-02       3.871246e-01
      116700       2.589596e-01       3.510877e-03       1.144053e-01       1.593002e+00       4.437827e-02       4.114691e-01
      116800       4.108942e-01       3.868857e-02       2.299573e-01       2.102670e+00       9.971177e-02       6.766693e-01
      116900       3.539433e-01       2.213308e-02       1.829501e-01       2.596197e+00       1.046962e-01       5.731794e-01
      117000       4.579153e-01       3.302090e-02       2.308998e-01       2.684355e+00       7.076687e-02       7.925215e-01
      117100       1.643148e-01       7.628430e-03       7.946979e-02       1.559987e+00       5.869923e-02       3.189396e-01
      117200       4.037037e-01       3.949706e-02       2.025148e-01       2.193770e+00       3.230867e-02       6.217561e-01
      117300       2.483524e-01       9.601634e-03       1.291025e-01       1.286892e+00       4.892321e-02       4.830532e-01
      117400       4.193880e-01       3.872402e-02       2.223963e-01       3.235666e+00       6.896613e-02       6.864514e-01
      117500       4.386458e-01       2.727981e-02       2.192122e-01       2.369925e+00       9.490228e-02       6.922846e-01
      117600       2.994521e-01       4.359257e-02       1.666356e-01       1.749561e+00       1.482023e-02       5.934391e-01
      117700       3.703919e-01       2.939645e-02       1.732641e-01       1.912307e+00       6.497961e-02       5.337442e-01
      117800       4.227514e-01       5.507962e-02       2.292355e-01       2.576404e+00       8.362623e-02       6.581061e-01
      117900       2.189200e-01       1.130017e-02       1.173986e-01       1.908639e+00       3.230453e-02       4.171643e-01
      118000       2.665541e-01       8.399206e-03       1.427174e-01       2.250853e+00       3.848406e-02       4.608477e-01
      118100       1.929628e-01       1.885920e-02       1.061401e-01       2.613274e+00       4.413409e-02       4.132370e-01
      118200       1.779413e-01       1.548096e-02       9.601566e-02       1.646003e+00       2.927777e-02       3.349011e-01
      118300       5.673675e-01       6.131076e-03       2.971382e-01       2.330793e+00       4.623011e-02       8.487765e-01
      118400       3.080839e-01       1.999682e-02       1.711950e-01       1.738880e+00       7.800116e-02       6.087268e-01
      118500       4.063878e-01       1.437903e-03       1.970013e-01       2.140820e+00       7.819126e-02       6.170710e-01
      118600       2.702798e-01       2.049035e-02       1.495132e-01       2.390257e+00       6.353013e-02       4.878689e-01
      118700       4.205237e-01       8.254603e-03       2.138143e-01       1.939462e+00       6.682380e-02       6.654842e-01
      118800       3.970167e-01       1.145572e-02       2.184679e-01       2.182408e+00       5.989959e-02       6.077085e-01
      118900       3.811644e-01       1.435534e-02       1.920528e-01       2.139966e+00       5.749393e-02       6.203087e-01
      119000       4.073748e-01       1.103542e-02       2.025656e-01       1.909465e+00       8.218442e-02       5.885381e-01
      119100       3.879581e-01       8.562628e-02       2.298515e-01       2.638785e+00       6.135820e-02       7.194221e-01
      119200       2.705962e-01       1.744209e-02       1.375355e-01       1.930928e+00       1.071349e-02       4.689564e-01
      119300       2.854517e-01       2.182557e-02       1.334617e-01       1.505100e+00       8.101839e-02       5.250948e-01
      119400       1.750696e-01       1.905747e-02       9.178475e-02       1.845503e+00       9.401298e-02       3.810416e-01
      119500       1.611657e-01       7.221111e-03       8.364050e-02       1.766054e+00       1.382011e-02       3.002299e-01
      119600       1.429825e-01       2.734617e-03       6.697225e-02       8.771717e-01       3.896697e-02       2.946315e-01
      119700       5.858579e-01       3.123139e-02       3.202749e-01       2.367207e+00       5.739149e-02       8.732654e-01
      119800       4.370636e-01       9.663418e-03       2.343072e-01       2.375783e+00       1.411648e-01       6.383995e-01
      119900       6.091060e-01       8.861321e-03       3.139389e-01       2.733070e+00       7.782233e-02       9.971419e-01
      120000       3.531688e-01       1.104716e-02       1.940421e-01       2.228778e+00       8.310724e-02       6.339414e-01
      120100       3.400618e-01       2.661243e-02       1.779535e-01       1.735819e+00       8.401213e-02       5.269140e-01
      120200       5.673812e-01       3.890577e-02       2.740356e-01       1.882317e+00       1.143451e-01       8.699826e-01
      120300       4.102725e-01       3.610279e-02       2.267781e-01       2.497446e+00       1.054142e-01       7.106052e-01
      120400       2.809300e-01       4.314368e-02       1.505600e-01       2.279510e+00       6.243490e-02       5.194648e-01
      120500       3.496521e-01       2.232226e-02       1.688532e-01       2.176973e+00       4.360709e-02       5.206691e-01
      120600       3.140465e-01       1.416050e-02       1.619561e-01       1.497595e+00       6.505060e-02       5.099161e-01
      120700       3.524977e-01       4.669831e-02       1.868841e-01       2.780453e+00       7.789613e-02       5.735099e-01
      120800       3.898998e-01       3.518674e-02       2.206852e-01       2.627654e+00       1.099942e-01       7.160804e-01
      120900       3.375877e-01       1.083183e-02       1.590943e-01       2.259289e+00       4.742688e-02       5.661343e-01
      121000       4.634857e-01       7.091877e-03       2.371688e-01       2.760508e+00       1.439724e-01       7.235051e-01
      121100       4.597359e-01       3.038508e-02       2.179887e-01       2.132623e+00       5.791860e-02       7.033733e-01
      121200       5.038246e-01       2.662070e-02       2.562661e-01       1.849597e+00       4.071217e-02       7.891877e-01
      121300       5.859476e-01       2.055165e-02       2.978009e-01       1.710524e+00       8.338116e-02       7.591057e-01
      121400       4.900781e-01       5.552852e-02       2.541291e-01       3.048697e+00       8.232382e-02       8.026919e-01
      121500       2.389007e-01       3.483260e-02       1.382240e-01       1.742057e+00       4.734220e-02       4.846161e-01
      121600       4.249877e-01       3.878153e-02       2.193921e-01       2.508632e+00       2.865884e-02       6.513506e-01
      121700       2.190680e-01       1.038907e-02       1.096395e-01       1.841629e+00       3.976546e-02       3.860835e-01
      121800       4.341978e-01       1.903795e-02       2.288706e-01       2.064058e+00       1.267138e-01       7.389291e-01
      121900       3.485338e-01       8.332885e-03       1.687763e-01       1.901756e+00       5.351982e-02       5.580770e-01
      122000       2.810186e-01       6.314726e-02       1.510527e-01       1.744737e+00       7.234181e-02       4.892373e-01
      122100       4.257970e-01       1.018387e-02       2.086702e-01       2.604620e+00       1.140681e-01       6.820822e-01
      122200       2.988429e-01       1.795149e-02       1.665580e-01       1.587484e+00       1.321496e-01       4.893863e-01
      122300       3.633291e-01       2.271004e-02       1.930749e-01       1.597049e+00       6.238499e-02       5.746356e-01
      122400       5.178236e-01       4.467857e-02       2.763898e-01       2.830888e+00       9.628389e-02       8.509176e-01
      122500       3.973829e-01       3.142272e-02       2.186400e-01       2.042087e+00       9.357091e-02       7.083019e-01
      122600       4.195022e-01       1.219264e-02       2.264668e-01       2.546863e+00       8.677602e-02       7.448599e-01
      122700       4.714241e-01       4.398127e-02       2.587249e-01       2.429970e+00       6.618092e-02       7.998037e-01
      122800       3.549928e-01       1.496642e-02       1.783491e-01       1.776137e+00       6.896961e-02       5.883745e-01
      122900       3.406025e-01       3.530512e-02       1.786397e-01       1.838417e+00       8.847346e-02       6.175242e-01
      123000       2.742843e-01       2.418721e-03       1.350056e-01       2.024074e+00       8.038312e-02       4.465892e-01
      123100       2.622015e-01       1.805719e-02       1.487926e-01       1.828659e+00       4.795715e-02       4.700952e-01
      123200       2.982074e-01       5.194954e-03       1.563762e-01       2.347073e+00       1.149253e-01       5.434965e-01
      123300       4.331106e-01       1.809616e-02       1.948049e-01       1.822473e+00       7.197727e-02       6.951930e-01
      123400       4.425701e-01       7.678005e-03       2.110009e-01       2.380006e+00       1.136039e-01       6.818666e-01
      123500       4.015267e-01       1.861490e-02       2.169553e-01       1.869951e+00       1.361792e-01       6.416222e-01
      123600       4.966545e-01       3.767464e-03       2.791972e-01       2.445898e+00       1.045897e-01       8.775283e-01
      123700       4.810430e-01       2.834449e-02       2.559612e-01       2.919951e+00       8.268891e-02       7.713916e-01
      123800       3.848034e-01       1.639789e-02       2.049832e-01       2.128660e+00       7.829469e-02       5.996619e-01
      123900       4.899744e-01       2.644828e-02       2.464733e-01       2.139549e+00       1.143307e-01       7.316352e-01
      124000       3.333291e-01       2.714546e-02       1.592284e-01       2.979038e+00       7.862367e-02       5.661642e-01
      124100       3.326919e-01       5.352006e-02       1.901007e-01       2.470958e+00       4.676849e-02       6.651803e-01
      124200       3.144989e-01       2.057322e-02       1.454904e-01       1.791114e+00       7.770422e-02       5.125842e-01
      124300       1.901852e-01       1.244013e-02       1.034374e-01       1.247480e+00       4.487096e-02       3.666069e-01
      124400       1.896541e-01       9.224204e-03       1.047792e-01       1.903824e+00       3.876749e-02       3.269438e-01
      124500       2.342205e-01       1.482553e-02       1.296474e-01       1.945140e+00       6.761821e-02       4.397359e-01
      124600       2.827343e-01       4.280534e-02       1.667393e-01       2.564378e+00       8.564339e-02       5.474779e-01
      124700       3.743045e-01       4.652525e-02       2.140746e-01       2.238405e+00       9.918222e-02       6.885754e-01
      124800       3.631037e-01       9.566388e-03       1.714517e-01       1.616446e+00       7.254107e-02       4.858208e-01
      124900       5.572972e-01       3.224306e-02       2.801645e-01       2.404002e+00       9.381083e-02       8.199005e-01
      125000       3.490967e-01       1.272359e-02       1.900631e-01       1.666812e+00       6.434052e-02       6.340236e-01
      125100       3.438331e-01       2.565303e-02       1.950625e-01       2.056617e+00       1.172352e-01       6.546144e-01
      125200       3.963675e-01       5.654619e-02       2.222059e-01       1.957476e+00       4.987476e-02       6.818135e-01
      125300       4.974152e-01       5.458970e-02       2.644916e-01       2.030909e+00       9.359735e-02       8.102404e-01
      125400       2.378618e-01       1.823740e-02       1.143073e-01       1.160944e+00       6.991152e-02       4.288219e-01
      125500       1.013934e-01       1.314370e-03       4.909673e-02       6.468587e-01       6.480618e-02       2.299983e-01
      125600       2.890311e-01       1.923740e-02       1.614031e-01       1.694523e+00       2.996012e-02       5.360776e-01
      125700       2.656171e-01       2.040391e-02       1.387619e-01       2.541914e+00       6.998908e-02       4.944983e-01
      125800       3.135780e-01       6.342147e-03       1.761677e-01       3.144448e+00       5.536058e-02       6.264590e-01
      125900       4.717163e-01       4.111706e-02       2.705788e-01       3.040865e+00       7.708529e-02       8.255064e-01
      126000       6.108745e-01       4.027140e-02       3.116361e-01       2.241073e+00       9.459711e-02       8.710707e-01
      126100       3.801767e-01       2.696330e-02       2.094917e-01       2.636112e+00       8.197701e-02       5.600593e-01
      126200       1.998350e-01       3.998042e-02       1.200482e-01       1.670428e+00       4.262119e-02       4.310282e-01
      126300       3.727743e-01       2.425835e-02       1.984959e-01       2.568352e+00       7.550576e-02       6.201577e-01
      126400       3.792215e-01       4.562618e-02       1.963794e-01       1.975662e+00       8.123861e-02       6.176810e-01
      126500       3.386821e-01       2.939499e-02       1.783736e-01       2.957124e+00       6.619472e-02       6.166088e-01
      126600       2.506020e-01       1.586989e-02       1.296422e-01       1.511276e+00       5.698668e-02       4.424484e-01
      126700       3.026324e-01       1.218926e-02       1.438036e-01       2.116079e+00       7.218718e-02       5.314739e-01
      126800       3.172302e-01       4.290821e-02       1.688657e-01       1.662492e+00       6.372096e-02       5.586309e-01
      126900       3.132980e-01       1.849441e-02       1.559763e-01       2.336065e+00       6.586667e-02       5.367054e-01
      127000       3.795526e-01       2.021636e-02       2.138627e-01       3.081883e+00       7.695699e-02       6.886537e-01
      127100       3.840154e-01       3.822390e-02       1.967676e-01       1.659896e+00       3.704146e-02       5.931097e-01
      127200       4.694707e-01       1.301169e-02       2.754041e-01       2.561380e+00       6.516409e-02       8.364419e-01
      127300       5.286931e-01       3.917584e-02       2.981001e-01       2.817392e+00       7.621935e-02       8.527776e-01
      127400       5.553758e-01       1.210657e-02       2.811056e-01       2.774436e+00       1.233929e-01       6.923807e-01
      127500       3.703993e-01       2.282835e-02       1.719745e-01       1.726264e+00       8.957046e-02       5.703346e-01
      127600       2.603488e-01       3.667876e-02       1.375048e-01       1.395133e+00       5.860411e-02       4.513755e-01
      127700       5.635301e-01       3.032713e-02       2.825690e-01       2.482985e+00       1.014569e-01       8.457124e-01
      127800       2.964469e-01       3.929382e-02       1.681157e-01       2.075819e+00       4.661217e-02       5.005919e-01
      127900       3.140508e-01       2.626459e-02       1.635233e-01       2.141109e+00       4.902109e-02       5.913115e-01
      128000       3.104609e-01       3.130543e-02       1.714691e-01       2.144482e+00       2.245963e-02       6.012217e-01
      128100       5.542246e-01       6.096260e-03       2.754361e-01       3.505419e+00       5.233506e-02       8.794517e-01
      128200       2.746721e-01       4.377556e-02       1.497180e-01       2.702739e+00       5.291441e-02       4.684978e-01
      128300       2.642504e-01       3.120408e-02       1.467421e-01       1.826815e+00       9.314397e-02       5.239989e-01
      128400       5.237575e-01       6.097481e-02       2.821588e-01       2.266855e+00       1.142097e-01       8.157374e-01
      128500       5.151685e-01       2.965571e-03       2.809921e-01       2.255969e+00       7.581343e-02       8.383752e-01
      128600       3.967497e-01       2.767534e-02       2.120341e-01       1.833106e+00       5.718283e-02       6.366837e-01
      128700       4.785208e-01       2.200009e-02       2.600859e-01       2.110462e+00       1.221529e-01       8.667225e-01
      128800       5.234613e-01       2.107077e-02       2.888285e-01       2.593105e+00       9.852915e-02       9.372551e-01
      128900       4.594058e-01       2.285759e-02       2.535206e-01       3.147203e+00       7.614698e-02       8.118811e-01
      129000       3.917850e-01       2.397246e-02       2.142280e-01       2.061901e+00       7.705108e-02       6.717612e-01
      129100       3.933767e-01       1.518752e-02       1.992182e-01       2.718316e+00       5.518306e-02       6.731213e-01
      129200       4.502397e-01       8.634809e-03       2.279805e-01       2.066292e+00       1.317872e-01       7.266739e-01
      129300       3.263498e-01       1.122245e-02       1.726705e-01       2.448498e+00       6.725566e-02       5.506002e-01
      129400       4.134562e-01       1.302432e-02       2.052671e-01       2.428073e+00       2.452045e-02       6.074916e-01
      129500       4.683521e-01       3.345332e-02       2.220311e-01       2.729151e+00       5.638977e-02       6.767574e-01
      129600       3.472068e-01       1.964536e-02       1.718407e-01       2.300790e+00       8.120987e-02       6.142731e-01
      129700       3.945014e-01       6.861520e-03       2.219916e-01       1.842595e+00       9.785025e-02       7.140552e-01
      129800       4.020471e-01       1.760021e-02       2.235210e-01       1.905741e+00       4.838408e-02       6.994143e-01
      129900       5.029266e-01       4.084585e-02       2.550766e-01       2.830871e+00       8.387768e-02       8.190596e-01
      130000       4.554449e-01       3.073460e-02       2.577948e-01       2.404154e+00       8.530301e-02       7.731426e-01
      130100       2.661721e-01       1.903582e-02       1.370687e-01       1.935587e+00       6.796226e-02       4.904893e-01
      130200       5.239910e-01       4.396717e-02       2.675925e-01       3.832797e+00       7.084086e-02       8.564593e-01
      130300       5.540350e-01       1.762363e-02       2.718361e-01       2.947296e+00       5.620110e-02       8.417861e-01
      130400       3.539346e-01       1.719508e-02       1.830163e-01       1.626927e+00       8.592095e-02       6.481623e-01
      130500       4.922282e-01       3.292848e-02       2.772703e-01       2.566655e+00       4.669138e-02       8.617929e-01
      130600       1.715014e-01       3.287800e-02       9.766085e-02       1.602888e+00       7.822509e-02       3.563580e-01
      130700       3.018813e-01       8.739513e-03       1.720827e-01       1.850056e+00       8.127162e-02       5.217020e-01
      130800       1.509076e-01       1.265137e-02       8.503096e-02       9.658252e-01       4.298193e-02       3.346827e-01
      130900       3.163937e-01       2.976432e-02       1.665218e-01       2.153219e+00       6.260905e-02       5.616910e-01
      131000       1.957353e-01       1.375122e-02       9.238536e-02       1.613299e+00       2.897194e-02       3.552402e-01
      131100       3.518768e-01       8.947172e-03       1.864699e-01       1.771078e+00       4.880978e-02       6.548499e-01
      131200       3.566050e-01       2.265550e-03       2.004495e-01       2.499615e+00       9.340452e-02       5.795959e-01
      131300       5.175609e-01       2.526370e-02       2.724561e-01       2.325863e+00       1.066644e-01       7.625702e-01
      131400       3.361904e-01       4.077955e-02       1.758908e-01       1.676214e+00       7.002692e-02       5.460903e-01
      131500       4.891999e-01       1.277570e-02       2.369798e-01       1.916426e+00       5.274624e-02       7.228583e-01
      131600       3.480184e-01       3.946546e-02       1.855537e-01       2.369442e+00       3.902834e-02       6.169943e-01
      131700       2.242579e-01       1.221668e-02       1.113735e-01       1.482735e+00       4.428635e-02       4.173865e-01
      131800       3.647718e-01       4.011284e-03       1.968810e-01       2.079293e+00       1.008061e-01       5.565847e-01
      131900       3.731397e-01       2.247798e-02       1.918858e-01       2.138444e+00       9.272055e-02       6.386665e-01
      132000       2.068646e-01       7.492958e-03       9.635559e-02       1.439716e+00       5.657985e-02       3.753500e-01
      132100       3.054382e-01       3.694160e-02       1.600588e-01       1.665006e+00       6.856663e-02       5.427597e-01
      132200       3.102595e-01       1.470166e-02       1.620580e-01       1.485539e+00       4.859789e-02       5.454746e-01
      132300       4.416584e-01       6.969813e-02       2.524466e-01       2.839198e+00       5.691951e-02       7.528682e-01
      132400       3.213595e-01       1.017286e-02       1.672184e-01       1.690612e+00       1.090922e-01       5.527982e-01
      132500       4.574018e-01       3.115717e-02       2.312527e-01       2.078384e+00       5.762378e-02       7.145378e-01
      132600       4.804779e-01       3.636626e-02       2.560231e-01       2.049197e+00       8.772135e-02       7.962968e-01
      132700       5.029145e-01       4.255231e-03       2.437670e-01       2.191038e+00       1.081161e-01       7.736398e-01
      132800       5.424947e-01       3.695421e-02       2.931630e-01       2.530173e+00       8.795821e-02       7.771920e-01
      132900       4.433520e-01       7.480569e-03       2.436603e-01       2.860004e+00       3.939201e-02       7.755906e-01
      133000       1.734741e-01       1.370391e-02       9.414519e-02       7.817849e-01       4.040332e-02       3.432588e-01
      133100       3.933750e-01       5.957092e-02       2.073231e-01       2.722313e+00       1.092832e-01       6.848816e-01
      133200       5.488480e-01       8.232430e-03       2.741648e-01       2.049735e+00       9.082040e-02       8.062088e-01
      133300       3.422238e-01       5.224398e-02       2.027050e-01       2.911482e+00       7.627213e-02       6.366648e-01
      133400       2.305337e-01       2.662885e-02       1.195873e-01       1.739912e+00       1.100469e-01       4.472045e-01
      133500       2.024641e-01       3.250652e-03       1.028979e-01       2.049423e+00       6.706919e-02       3.700082e-01
      133600       3.388320e-01       3.117802e-02       1.771537e-01       1.629452e+00       5.930534e-02       5.530484e-01
      133700       3.188923e-01       1.401639e-02       1.667791e-01       1.704073e+00       5.711343e-02       5.291322e-01
      133800       3.279453e-01       7.934065e-03       1.745679e-01       2.681729e+00       5.054022e-02       5.457906e-01
      133900       4.097822e-01       3.130173e-02       2.226706e-01       2.723389e+00       1.030608e-01       6.681440e-01
      134000       4.105110e-01       2.491653e-02       2.315919e-01       1.829304e+00       9.697896e-02       6.292896e-01
      134100       4.720384e-01       6.507046e-02       2.582070e-01       1.783677e+00       9.463968e-02       6.411204e-01
      134200       4.857985e-01       1.287240e-02       2.755228e-01       2.616459e+00       6.520997e-02       8.636350e-01
      134300       4.362533e-01       3.869913e-02       2.519412e-01       2.518909e+00       6.876871e-02       6.853391e-01
      134400       2.618811e-01       1.799735e-02       1.476310e-01       2.021559e+00       7.643406e-02       5.480006e-01
      134500       4.208717e-01       1.907692e-02       2.042742e-01       1.624204e+00       8.611390e-02       6.054917e-01
      134600       3.298749e-01       4.193058e-02       1.851337e-01       2.592220e+00       4.548741e-02       5.845093e-01
      134700       3.955839e-01       2.273779e-02       2.161351e-01       1.916955e+00       6.768887e-02       6.773088e-01
      134800       3.431412e-01       3.693998e-02       2.011567e-01       2.521981e+00       6.650460e-02       6.342298e-01
      134900       3.636018e-01       4.635057e-02       2.097107e-01       2.306046e+00       8.885863e-02       6.550720e-01
