#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
       43400       1.126549e-01       5.556001e-03       6.176861e-02       1.346716e+00       4.222925e-02       2.269512e-01
       43500       9.369761e-02       1.353488e-02       5.616003e-02       1.417228e+00       3.695675e-02       2.404025e-01
       43600       5.990404e-02       9.659901e-03       3.626890e-02       7.774048e-01       1.110082e-02       1.555377e-01
       43700       4.554415e-02       5.050016e-03       2.428657e-02       4.037174e-01       2.102269e-02       1.204817e-01
       43800       4.518371e-02       5.214050e-03       2.166237e-02       4.208831e-01       2.114220e-02       1.123918e-01
       43900       3.188314e-02       4.746834e-03       1.620379e-02       2.949469e-01       1.357503e-02       9.404546e-02
       44000       3.135791e-02       6.408734e-03       1.595575e-02       3.452527e-01       7.933142e-03       1.054733e-01
       44100       4.855174e-02       5.381146e-03       2.597067e-02       2.643035e-01       3.019975e-02       1.194256e-01
       44200       1.136153e-01       7.970806e-03       5.875674e-02       1.620822e+00       2.897369e-02       2.140863e-01
       44300       1.691853e-01       6.364274e-03       8.132054e-02       1.688798e+00       8.121574e-03       3.015801e-01
       44400       1.020874e-01       2.450209e-03       4.808179e-02       8.808454e-01       2.715638e-02       2.048390e-01
       44500       3.124941e-01       3.471559e-02       1.628731e-01       2.533846e+00       3.565946e-02       5.564950e-01
       44600       8.136913e-02       5.607936e-03       4.393001e-02       1.073508e+00       1.699036e-02       1.628292e-01
       44700       1.004103e-01       8.570678e-03       5.451268e-02       1.217591e+00       3.120690e-02       2.281932e-01
       44800       5.256098e-02       2.568827e-03       2.956918e-02       5.547075e-01       3.636843e-02       1.598695e-01
       44900       1.278205e-01       2.015993e-02       6.913938e-02       1.360108e+00       3.543580e-02       2.535230e-01
       45000       1.054379e-01       7.762323e-03       5.323265e-02       1.267764e+00       2.436179e-02       2.188909e-01
       45100       2.241100e-02       2.985452e-03       1.384568e-02       2.858196e-01       1.755591e-02       8.769671e-02
       45200       3.499775e-02       3.721974e-03       1.931386e-02       2.907105e-01       1.947277e-02       1.025274e-01
       45300       3.377595e-02       3.307169e-03       1.853851e-02       2.944550e-01       5.390104e-03       9.875351e-02
       45400       5.404605e-02       3.534021e-03       2.818622e-02       2.907922e-01       9.751102e-03       1.051552e-01
       45500       7.381333e-02       5.584971e-03       4.382412e-02       1.161584e+00       2.363208e-02       1.684387e-01
       45600       5.973635e-02       3.200966e-03       3.211506e-02       7.951382e-01       2.782401e-02       1.374310e-01
       45700       9.040020e-02       7.901171e-03       4.943987e-02       5.857547e-01       3.725103e-02       2.181628e-01
       45800       1.644344e-01       7.019147e-03       9.096935e-02       1.487442e+00       3.467944e-02       3.456448e-01
       45900       1.291073e-01       8.735134e-03       6.650958e-02       9.715516e-01       2.776928e-02       2.231772e-01
       46000       2.176461e-01       3.765617e-02       1.246542e-01       2.624164e+00       3.103845e-02       4.164074e-01
       46100       9.753829e-02       6.614743e-03       4.885908e-02       1.180595e+00       1.027773e-02       1.903346e-01
       46200       2.453428e-01       2.192505e-02       1.263863e-01       1.934166e+00       2.347195e-02       4.102195e-01
       46300       1.948906e-01       1.679579e-02       1.086457e-01       2.513903e+00       3.454574e-02       3.569674e-01
       46400       2.889438e-02       2.882400e-03       1.523533e-02       2.091690e-01       1.259007e-02       8.234748e-02
       46500       1.369376e-01       1.811981e-02       7.176935e-02       1.833182e+00       1.677072e-02       2.512080e-01
       46600       8.329665e-02       5.639430e-03       4.122392e-02       6.229296e-01       1.384101e-02       1.684510e-01
       46700       1.668055e-01       1.972469e-03       8.434954e-02       2.144039e+00       2.961666e-02       3.021256e-01
       46800       3.577804e-02       3.317333e-03       2.199050e-02       3.146234e-01       1.152334e-02       9.067462e-02
       46900       4.144755e-02       3.372591e-03       2.266943e-02       4.124154e-01       1.385489e-02       9.264252e-02
       47000       2.891061e-02       3.998265e-03       1.661426e-02       3.799779e-01       2.317387e-02       9.686786e-02
       47100       1.005073e-01       5.946903e-03       5.256111e-02       7.449607e-01       4.430977e-02       2.483006e-01
       47200       1.225157e-01       2.029171e-02       6.924459e-02       1.058299e+00       3.093051e-02       2.742046e-01
       47300       1.707598e-01       8.540620e-03       7.803720e-02       1.579563e+00       3.363180e-02       3.000435e-01
       47400       4.372570e-02       4.768415e-03       2.393224e-02       2.900184e-01       2.817179e-02       1.104642e-01
       47500       7.089841e-02       6.030774e-03       3.876768e-02       5.482346e-01       2.292618e-02       1.745603e-01
       47600       1.499180e-01       5.065359e-03       7.745426e-02       1.428419e+00       4.925816e-02       2.928396e-01
       47700       5.484042e-02       8.203661e-03       2.915497e-02       8.052181e-01       1.736355e-02       1.455790e-01
       47800       5.230186e-02       4.842603e-03       2.783023e-02       3.474045e-01       1.901532e-02       1.285626e-01
       47900       6.931461e-02       7.586223e-03       3.943771e-02       7.193515e-01       1.625207e-02       1.578467e-01
       48000       8.972075e-02       9.691155e-03       4.792059e-02       1.091220e+00       1.761238e-02       1.896733e-01
       48100       8.294723e-02       1.029043e-02       4.201772e-02       7.777837e-01       1.969835e-02       1.994067e-01
       48200       7.259080e-02       9.764478e-03       4.250914e-02       7.267318e-01       2.269725e-02       1.581367e-01
       48300       1.024145e-01       5.950698e-03       5.943260e-02       1.717702e+00       1.056368e-02       1.903819e-01
       48400       8.419147e-02       3.344792e-03       4.409236e-02       7.477041e-01       7.744916e-03       1.583302e-01
       48500       1.748697e-01       1.376890e-02       9.185509e-02       1.293160e+00       2.645995e-02       3.108802e-01
       48600       8.850057e-02       1.476931e-02       4.569725e-02       8.910149e-01       3.106271e-02       1.795747e-01
       48700       1.036679e-01       7.892639e-03       5.435938e-02       1.103370e+00       2.905139e-02       2.284338e-01
       48800       1.988151e-01       1.097413e-02       9.211656e-02       2.136136e+00       2.436547e-02       3.524894e-01
       48900       9.882896e-02       3.520053e-03       5.623439e-02       1.143552e+00       3.318560e-02       2.161578e-01
       49000       2.022189e-01       1.122944e-02       1.017682e-01       1.997040e+00       2.602284e-02       3.732393e-01
       49100       6.770860e-02       4.302434e-03       3.711557e-02       5.218926e-01       1.006761e-02       1.556793e-01
       49200       8.699907e-02       2.084136e-03       5.161504e-02       9.932974e-01       2.662362e-02       2.110351e-01
       49300       4.582423e-02       4.137574e-03       2.316918e-02       4.716240e-01       1.740190e-02       1.222966e-01
       49400       3.246450e-02       2.717973e-03       2.276213e-02       4.072521e-01       2.204757e-02       1.121529e-01
       49500       3.124304e-02       3.961570e-04       1.627341e-02       2.306121e-01       1.831962e-02       8.941336e-02
       49600       4.398191e-02       4.371297e-03       2.599551e-02       6.343744e-01       8.169683e-03       1.105818e-01
       49700       4.781629e-02       2.446266e-03       2.291218e-02       5.431178e-01       2.332434e-02       1.205038e-01
       49800       4.338478e-02       7.067818e-03       2.497838e-02       7.948546e-01       8.707473e-03       1.265409e-01
       49900       4.244517e-02       2.973475e-03       2.264706e-02       2.802655e-01       1.808626e-02       1.130057e-01
       50000       1.002482e-01       4.617892e-03       5.437800e-02       1.189552e+00       1.868947e-02       2.057287e-01
       50100       1.066660e-01       1.301890e-02       5.207882e-02       1.203037e+00       3.461308e-02       2.314840e-01
       50200       1.194821e-01       6.923828e-03       6.068601e-02       1.029577e+00       3.223511e-02       2.310092e-01
       50300       1.029288e-01       1.427809e-02       5.329759e-02       8.765864e-01       1.813528e-02       2.077528e-01
       50400       2.365101e-01       5.929372e-03       1.211333e-01       1.819602e+00       2.740019e-02       4.017956e-01
       50500       1.297993e-01       4.712719e-03       6.487860e-02       1.584070e+00       1.747682e-02       2.554705e-01
       50600       7.132638e-02       2.588658e-02       4.431523e-02       8.111611e-01       1.315557e-02       2.052420e-01
       50700       2.659213e-02       8.619840e-03       1.629212e-02       3.684202e-01       1.409323e-02       9.569091e-02
       50800       5.703491e-02       7.657315e-03       3.057242e-02       5.265473e-01       1.349953e-02       1.298761e-01
       50900       3.112307e-02       9.296992e-03       1.702117e-02       2.185809e-01       1.698354e-02       9.060283e-02
       51000       4.526053e-02       7.772833e-03       2.442172e-02       5.985169e-01       2.506370e-02       1.310724e-01
       51100       3.764697e-02       5.775286e-03       1.894469e-02       2.110755e-01       1.302307e-02       8.436060e-02
       51200       1.181820e-01       7.771750e-03       6.092578e-02       1.300429e+00       1.390080e-02       2.369086e-01
       51300       5.654699e-02       2.548818e-03       2.897755e-02       5.648449e-01       1.103635e-02       1.467900e-01
       51400       7.593165e-02       1.303379e-02       4.828056e-02       8.395221e-01       4.122369e-02       1.761742e-01
       51500       1.715762e-01       1.285193e-02       8.209423e-02       1.829479e+00       1.496760e-02       2.800989e-01
       51600       2.060105e-01       1.181035e-02       9.914509e-02       1.388703e+00       2.556600e-02       3.673966e-01
       51700       1.061640e-01       1.648206e-02       6.004057e-02       9.128488e-01       3.739781e-02       2.433877e-01
       51800       8.077047e-02       7.471161e-03       4.342978e-02       1.146256e+00       2.970369e-02       1.938585e-01
       51900       6.781255e-02       1.810232e-03       3.901475e-02       4.146696e-01       4.604209e-02       1.531507e-01
       52000       9.251652e-02       6.091838e-03       4.960562e-02       9.660560e-01       3.270484e-02       1.862288e-01
       52100       2.408878e-02       7.910987e-03       1.452285e-02       2.006508e-01       1.199650e-02       8.514562e-02
       52200       8.008902e-02       1.159702e-02       4.154017e-02       9.770606e-01       1.720348e-02       1.655893e-01
       52300       7.996904e-02       2.847315e-03       4.294996e-02       1.032238e+00       3.052419e-02       1.801441e-01
       52400       8.519700e-02       6.538215e-03       4.514020e-02       8.259342e-01       9.824859e-03       1.764155e-01
       52500       1.678281e-02       4.137453e-03       8.739696e-03       1.886801e-01       1.574290e-02       8.453351e-02
       52600       7.053056e-02       5.243996e-03       3.693101e-02       8.502226e-01       2.810697e-02       1.674451e-01
       52700       1.120912e-01       3.130104e-03       5.659003e-02       9.943289e-01       2.425736e-02       2.093130e-01
       52800       6.383863e-02       4.810935e-03       3.420772e-02       5.256630e-01       2.515783e-02       1.440822e-01
       52900       3.695502e-02       6.551328e-03       2.068913e-02       2.828158e-01       1.796769e-02       1.198379e-01
       53000       9.017493e-02       1.620690e-02       4.872544e-02       1.039885e+00       2.894447e-02       2.113096e-01
       53100       4.634065e-02       1.182413e-02       2.954884e-02       6.793893e-01       2.171484e-02       1.369041e-01
       53200       1.784828e-01       4.889338e-03       9.040821e-02       1.640025e+00       5.358849e-02       3.486160e-01
       53300       1.127567e-01       1.243837e-02       6.172939e-02       1.690537e+00       3.260944e-02       2.394355e-01
       53400       2.457962e-01       3.758496e-03       1.183288e-01       1.799569e+00       3.590424e-02       4.203069e-01
       53500       1.896899e-01       1.757522e-02       9.626837e-02       1.796940e+00       4.000904e-02       3.271415e-01
       53600       1.255836e-01       1.082831e-02       6.791449e-02       1.407397e+00       3.736547e-02       2.579459e-01
       53700       8.906065e-02       4.557532e-03       4.517885e-02       9.724058e-01       3.964373e-02       2.152660e-01
       53800       1.593396e-01       1.272312e-02       8.635872e-02       1.883883e+00       2.749793e-02       3.085421e-01
       53900       9.381829e-02       1.112343e-02       5.152894e-02       9.535704e-01       2.910982e-02       1.964842e-01
       54000       6.629053e-02       4.782038e-03       3.599131e-02       1.170135e+00       1.254985e-02       1.447166e-01
       54100       6.618702e-02       3.905960e-03       3.243519e-02       5.162515e-01       2.781120e-02       1.501338e-01
       54200       6.051839e-02       1.151045e-02       3.215574e-02       5.480635e-01       1.090133e-02       1.504866e-01
       54300       9.660143e-02       8.314733e-03       5.945409e-02       1.069263e+00       3.198372e-02       2.203938e-01
       54400       2.193045e-02       3.506316e-03       1.272808e-02       2.120192e-01       1.061324e-02       6.568432e-02
       54500       1.143834e-01       2.779425e-03       5.751925e-02       1.085366e+00       3.048672e-02       2.298606e-01
       54600       1.676273e-01       7.234544e-03       9.154235e-02       1.962739e+00       2.346887e-02       3.539591e-01
       54700       1.405792e-01       1.588130e-02       7.033070e-02       1.497613e+00       3.275957e-02       2.969901e-01
       54800       8.116801e-02       9.042230e-03       4.194125e-02       9.269165e-01       2.327439e-02       1.864116e-01
       54900       8.669562e-02       1.138196e-02       4.655397e-02       7.860447e-01       3.295511e-02       1.992338e-01
       55000       1.828267e-01       9.613553e-03       8.973052e-02       1.245825e+00       2.610807e-02       2.796796e-01
       55100       8.253863e-02       8.661608e-03       4.552697e-02       1.133602e+00       3.162695e-02       1.935617e-01
       55200       7.514221e-02       1.718026e-02       4.381235e-02       9.035327e-01       2.724268e-02       2.164187e-01
       55300       1.241778e-01       5.629711e-03       6.653291e-02       1.870838e+00       2.398165e-02       2.336418e-01
       55400       5.308430e-02       1.049282e-03       3.164195e-02       5.221434e-01       2.462959e-02       1.554092e-01
       55500       9.517101e-02       1.544158e-02       5.139544e-02       5.034825e-01       2.905405e-02       2.157308e-01
       55600       5.964553e-02       4.533112e-03       3.220562e-02       6.681543e-01       2.145930e-02       1.435159e-01
       55700       8.461002e-02       8.027625e-03       4.569310e-02       1.209545e+00       8.157177e-03       1.793214e-01
       55800       6.811150e-02       7.378392e-03       3.489634e-02       4.160004e-01       2.881443e-02       1.493253e-01
       55900       9.326885e-02       1.449657e-02       4.976066e-02       7.605297e-01       3.125421e-02       2.080764e-01
       56000       1.266839e-01       1.398109e-02       6.611419e-02       1.044398e+00       2.090651e-02       2.595692e-01
       56100       1.010071e-01       3.981655e-03       4.753993e-02       8.350141e-01       1.649216e-02       2.174339e-01
       56200       5.877983e-02       2.011744e-02       3.501891e-02       6.663368e-01       5.409068e-02       1.796564e-01
       56300       1.517108e-01       1.149693e-02       7.816530e-02       1.780385e+00       3.690669e-02       2.996441e-01
       56400       9.072445e-02       8.710461e-03       4.843557e-02       1.180762e+00       2.998893e-02       2.185700e-01
       56500       1.243137e-01       1.138896e-02       6.765012e-02       1.552781e+00       2.108750e-02       2.482544e-01
       56600       1.059961e-01       3.502144e-03       5.921951e-02       1.539459e+00       2.719553e-02       2.028407e-01
       56700       1.223351e-01       1.032740e-02       6.621961e-02       1.361183e+00       1.935551e-02       2.354905e-01
       56800       1.003313e-01       9.112181e-03       5.770088e-02       1.852180e+00       1.540697e-02       1.859631e-01
       56900       8.089774e-02       7.143962e-03       3.972659e-02       9.179604e-01       2.358101e-02       1.836100e-01
       57000       3.078750e-02       2.779108e-03       1.670668e-02       2.628626e-01       1.318816e-02       9.460032e-02
       57100       7.059389e-02       4.432573e-03       4.119002e-02       1.082830e+00       1.265041e-02       1.580050e-01
       57200       5.995595e-02       1.852098e-03       3.093060e-02       5.545481e-01       2.889188e-02       1.318759e-01
       57300       4.491582e-02       3.418421e-03       2.232881e-02       5.680822e-01       4.361950e-02       1.245713e-01
       57400       1.817196e-01       7.744440e-04       1.011157e-01       1.925272e+00       2.305553e-02       3.546888e-01
       57500       1.663735e-01       2.477878e-02       9.997724e-02       1.759691e+00       3.175182e-02       3.522697e-01
       57600       9.405886e-02       6.001301e-03       4.555367e-02       8.753511e-01       2.318620e-02       1.915548e-01
       57700       5.142209e-02       8.157139e-04       2.814827e-02       6.114017e-01       2.677425e-02       1.241505e-01
       57800       1.355401e-01       1.239134e-02       7.606185e-02       1.797117e+00       1.517458e-02       2.477828e-01
       57900       4.776402e-02       3.924825e-03       2.657081e-02       3.602379e-01       1.936751e-02       1.291362e-01
       58000       7.999931e-02       7.858045e-03       4.160859e-02       6.375605e-01       1.747642e-02       1.800008e-01
       58100       2.460121e-02       1.939372e-03       1.225560e-02       1.858072e-01       1.419103e-02       7.765054e-02
       58200       1.098784e-01       8.514771e-03       5.546926e-02       1.294980e+00       3.506716e-02       2.094278e-01
       58300       8.284038e-02       3.029023e-03       4.379304e-02       1.043733e+00       1.783326e-02       1.625930e-01
       58400       4.413021e-02       2.152941e-03       2.457207e-02       4.492569e-01       2.191295e-02       1.249441e-01
       58500       6.440745e-02       3.504540e-03       3.272118e-02       7.612476e-01       3.876613e-02       1.552886e-01
       58600       7.313768e-02       6.112893e-03       4.054022e-02       6.528550e-01       3.038576e-02       1.673312e-01
       58700       7.326653e-02       1.034859e-02       3.902352e-02       5.259956e-01       2.044877e-02       1.678560e-01
       58800       1.012388e-01       3.130716e-03       5.365319e-02       1.845289e+00       1.922165e-02       1.959049e-01
       58900       1.473226e-01       1.582553e-02       7.546470e-02       1.305454e+00       1.484328e-02       3.018990e-01
       59000       1.181593e-01       1.272814e-03       6.258930e-02       1.716590e+00       2.575939e-02       2.366678e-01
       59100       1.565713e-01       1.461775e-02       8.307906e-02       1.077880e+00       3.554686e-02       3.099050e-01
       59200       1.532047e-01       6.382650e-03       7.566101e-02       1.460420e+00       2.560064e-02       2.733279e-01
       59300       8.727911e-02       4.542542e-03       4.442584e-02       1.192796e+00       2.006287e-02       2.244880e-01
       59400       1.136276e-01       1.435128e-02       5.920484e-02       1.541060e+00       4.266091e-02       2.412366e-01
       59500       1.016789e-01       8.596517e-03       5.020586e-02       1.429714e+00       1.767927e-02       1.972096e-01
       59600       1.097499e-01       1.488894e-02       6.018998e-02       1.310344e+00       2.051911e-02       2.049700e-01
       59700       4.446641e-02       6.179636e-03       2.518365e-02       3.432045e-01       1.599022e-02       1.270485e-01
       59800       1.221943e-01       6.940648e-03       5.777379e-02       1.037408e+00       3.216181e-02       2.390492e-01
       59900       5.280582e-02       1.982173e-03       2.826927e-02       5.366743e-01       2.369945e-02       1.396059e-01
       60000       7.747095e-02       3.332695e-03       4.032244e-02       8.227761e-01       2.321227e-02       1.681451e-01
       60100       1.388691e-01       1.729777e-02       8.165796e-02       1.895402e+00       3.889362e-02       3.192649e-01
       60200       1.734842e-01       3.761997e-02       1.009088e-01       9.823813e-01       4.175614e-02       3.582894e-01
       60300       1.638753e-01       2.061863e-02       8.122265e-02       1.703965e+00       3.365677e-02       3.040154e-01
       60400       1.380945e-01       1.814650e-02       7.275792e-02       1.091088e+00       3.157600e-02       2.667835e-01
       60500       1.233756e-01       8.716609e-03       6.907580e-02       1.944677e+00       3.216376e-02       2.498825e-01
       60600       1.490857e-01       5.289087e-03       7.936147e-02       1.814577e+00       2.226112e-02       2.805904e-01
       60700       8.054354e-02       7.751166e-03       4.776695e-02       6.722122e-01       4.539203e-02       1.901735e-01
       60800       5.080402e-02       7.928868e-03       2.792119e-02       8.407323e-01       1.830819e-02       1.322561e-01
       60900       1.300043e-01       1.194028e-02       6.786629e-02       1.865835e+00       3.444333e-02       2.460746e-01
       61000       6.714397e-02       4.724852e-03       3.788528e-02       5.298781e-01       1.756164e-02       1.431097e-01
       61100       7.499229e-02       6.154437e-03       4.319494e-02       9.322187e-01       1.625550e-02       1.661682e-01
       61200       1.384068e-01       1.488963e-02       6.948381e-02       1.977747e+00       3.600537e-02       2.683215e-01
       61300       5.478868e-02       9.829152e-03       2.829513e-02       3.996601e-01       9.433334e-03       1.021597e-01
       61400       2.171419e-01       5.426253e-03       1.119559e-01       2.687668e+00       1.301946e-02       4.001163e-01
       61500       1.943106e-01       2.060529e-02       1.112830e-01       1.828868e+00       2.874947e-02       3.658038e-01
       61600       1.597774e-01       2.439916e-02       8.981832e-02       1.460675e+00       2.724389e-02       3.155187e-01
       61700       1.309184e-01       2.499547e-03       7.525925e-02       1.920158e+00       3.657714e-02       2.823559e-01
       61800       1.598594e-01       9.360832e-03       7.990368e-02       1.444746e+00       1.654552e-02       2.931380e-01
       61900       1.772499e-01       1.712117e-02       8.564135e-02       1.742710e+00       1.850948e-02       3.267518e-01
       62000       1.220090e-01       3.552572e-03       6.369695e-02       1.859567e+00       2.108493e-02       2.157800e-01
       62100       1.067853e-01       1.797983e-02       6.153062e-02       1.043332e+00       3.306186e-02       2.238084e-01
       62200       1.585375e-01       1.279184e-02       8.227457e-02       1.938593e+00       2.228317e-02       3.078770e-01
       62300       3.687915e-02       5.190054e-03       1.924383e-02       4.145469e-01       1.412529e-02       9.278708e-02
       62400       1.191048e-01       4.099417e-03       6.449229e-02       1.614844e+00       2.398058e-02       2.212583e-01
       62500       2.224024e-01       8.785983e-03       1.039090e-01       1.906511e+00       2.258658e-02       3.979461e-01
       62600       1.636539e-01       1.427050e-02       8.508710e-02       1.715943e+00       2.790976e-02       3.119798e-01
       62700       1.262369e-01       3.066452e-03       6.054097e-02       1.096635e+00       3.039567e-02       2.494315e-01
       62800       1.984799e-01       2.058244e-02       1.006331e-01       1.467862e+00       4.425257e-02       3.652798e-01
       62900       1.038655e-01       7.724574e-03       5.486989e-02       1.235024e+00       2.217301e-02       2.250878e-01
       63000       1.159167e-01       2.560545e-03       5.203872e-02       8.391201e-01       3.522227e-02       2.147923e-01
       63100       7.008964e-02       1.043485e-02       3.566044e-02       5.738333e-01       3.896024e-02       1.722661e-01
       63200       1.429835e-01       4.358509e-03       8.389448e-02       1.331525e+00       2.313698e-02       2.890666e-01
       63300       1.024492e-01       7.205221e-03       5.367043e-02       1.170557e+00       1.563094e-02       1.957958e-01
       63400       1.126060e-01       1.437585e-02       5.371960e-02       9.243953e-01       1.863346e-02       2.233231e-01
       63500       4.561577e-02       1.146360e-03       2.557809e-02       5.919300e-01       2.227094e-02       1.258023e-01
       63600       9.969836e-02       4.315669e-03       5.535187e-02       1.831974e+00       1.027741e-02       2.325889e-01
       63700       9.481814e-02       1.140359e-02       4.470669e-02       1.044754e+00       2.157748e-02       1.884332e-01
       63800       1.150367e-01       1.047987e-02       5.770191e-02       6.181256e-01       1.978303e-02       2.178446e-01
       63900       1.792075e-01       3.689266e-03       8.513827e-02       1.547453e+00       4.862427e-02       3.488489e-01
       64000       1.478665e-01       1.857948e-02       8.373940e-02       1.470354e+00       1.861871e-02       3.187372e-01
       64100       1.422693e-01       8.600772e-03       6.721077e-02       1.100899e+00       2.761023e-02       2.795960e-01
       64200       1.536268e-01       2.384962e-02       9.127099e-02       1.622006e+00       4.519893e-02       3.624406e-01
       64300       1.550032e-01       6.816683e-03       7.636257e-02       1.697388e+00       3.115738e-02       2.613545e-01
       64400       9.815683e-02       5.533292e-03       5.379687e-02       1.048650e+00       4.906640e-02       2.187900e-01
       64500       3.830842e-02       3.508979e-03       2.022238e-02       3.077743e-01       2.276088e-02       1.216896e-01
       64600       9.494004e-02       2.794524e-03       5.283622e-02       1.341519e+00       2.759540e-02       1.951750e-01
       64700       7.661910e-02       2.315321e-03       3.664235e-02       8.857022e-01       2.260123e-02       1.692650e-01
       64800       1.028349e-01       1.199494e-02       5.284935e-02       5.367842e-01       1.959093e-02       2.195141e-01
       64900       1.243509e-01       2.385604e-02       7.076619e-02       1.666885e+00       1.277431e-02       2.402352e-01
       65000       1.900694e-01       4.036400e-03       9.747224e-02       1.918204e+00       4.520954e-02       3.656013e-01
       65100       1.275457e-01       2.830205e-03       6.591759e-02       1.042142e+00       4.652817e-02       2.823909e-01
       65200       2.565441e-01       1.181603e-02       1.283752e-01       1.771943e+00       2.404107e-02       4.589289e-01
       65300       1.186295e-01       5.126572e-03       5.491394e-02       9.865851e-01       2.645558e-02       2.104689e-01
       65400       1.815443e-01       6.070503e-03       8.866168e-02       1.789644e+00       4.418244e-02       3.218249e-01
       65500       8.634002e-02       7.053525e-03       4.447016e-02       6.976789e-01       4.841416e-02       1.956683e-01
       65600       8.045188e-02       1.906891e-03       3.641217e-02       6.780399e-01       2.060697e-02       1.605351e-01
       65700       2.251159e-01       1.711430e-02       1.084941e-01       1.567951e+00       3.562627e-02       3.739732e-01
       65800       6.326819e-02       1.153094e-03       3.494822e-02       1.009976e+00       2.517509e-02       1.578724e-01
       65900       4.762728e-02       3.567667e-03       2.823853e-02       4.915830e-01       1.979637e-02       1.357582e-01
       66000       1.846949e-01       1.132730e-02       9.308239e-02       1.786632e+00       3.053707e-02       3.579862e-01
       66100       4.342412e-02       6.282373e-03       2.378193e-02       4.152654e-01       4.273039e-02       1.516245e-01
       66200       5.992819e-02       1.167602e-02       3.649519e-02       5.037793e-01       1.727267e-02       1.390195e-01
       66300       7.613372e-02       6.607087e-03       4.341674e-02       7.595444e-01       4.224989e-02       1.871992e-01
       66400       1.593714e-01       3.257540e-02       9.303776e-02       1.616673e+00       3.473828e-02       3.293427e-01
       66500       1.241083e-01       7.307743e-03       6.907940e-02       9.219950e-01       5.715164e-02       2.460671e-01
       66600       1.130911e-01       1.216322e-02       6.553703e-02       7.449318e-01       3.193480e-02       2.566184e-01
       66700       1.608668e-01       2.114375e-02       8.763448e-02       1.400202e+00       3.642569e-02       3.016718e-01
       66800       1.727225e-01       8.261651e-03       8.997306e-02       1.088143e+00       2.805755e-02       3.211072e-01
       66900       1.227808e-01       2.660348e-02       7.176389e-02       1.410710e+00       3.467218e-02       2.563388e-01
       67000       1.229775e-01       6.204968e-03       6.075031e-02       1.323094e+00       2.638377e-02       2.184523e-01
       67100       8.614618e-02       1.655491e-02       5.027695e-02       1.621743e+00       1.835861e-02       2.039924e-01
       67200       7.284129e-02       2.791236e-03       4.264516e-02       8.820498e-01       1.844423e-02       1.697425e-01
       67300       9.835873e-02       9.015267e-03       5.457582e-02       1.309122e+00       2.094235e-02       2.029358e-01
       67400       1.713958e-01       1.683605e-02       9.217756e-02       1.736179e+00       2.155413e-02       3.390825e-01
       67500       8.989876e-02       4.605237e-03       4.504459e-02       9.367852e-01       1.397757e-02       1.880525e-01
       67600       1.504287e-01       1.603442e-02       7.596449e-02       1.872338e+00       2.969740e-02       2.762818e-01
       67700       2.396245e-01       8.468164e-03       1.248713e-01       1.708351e+00       2.876810e-02       4.259528e-01
       67800       1.454383e-01       1.309947e-02       7.964305e-02       2.163767e+00       2.218866e-02       3.097525e-01
       67900       2.112475e-01       1.328290e-02       1.044349e-01       1.787073e+00       2.537304e-02       3.398725e-01
       68000       1.250872e-01       2.541245e-03       6.853259e-02       2.076093e+00       3.511831e-02       2.424559e-01
       68100       1.888072e-01       5.651165e-03       9.837346e-02       1.472415e+00       2.777635e-02       3.321309e-01
       68200       1.407072e-01       3.120570e-02       7.929299e-02       1.640735e+00       1.594020e-02       2.600572e-01
       68300       8.390886e-02       1.083959e-02       4.509857e-02       8.844038e-01       1.374898e-02       1.975490e-01
       68400       3.644543e-02       2.417690e-03       2.008569e-02       5.693600e-01       1.525115e-02       1.034087e-01
       68500       1.179865e-01       1.351777e-02       6.404796e-02       1.824897e+00       1.981842e-02       2.139393e-01
       68600       7.546180e-02       1.239152e-02       4.410805e-02       5.980056e-01       2.716344e-02       1.689474e-01
       68700       6.680671e-02       4.734966e-03       3.982570e-02       9.343019e-01       2.237265e-02       1.678556e-01
       68800       1.482973e-01       7.905371e-03       6.924150e-02       1.769247e+00       2.478266e-02       2.601292e-01
       68900       1.165131e-01       2.705271e-02       6.794701e-02       1.373748e+00       2.959037e-02       2.767539e-01
       69000       1.241876e-01       1.350714e-02       6.909851e-02       1.723488e+00       1.720607e-02       2.633400e-01
       69100       1.277700e-01       5.130689e-03       7.149580e-02       1.187318e+00       3.294676e-02       2.242231e-01
       69200       1.534651e-01       1.448441e-02       7.735555e-02       2.203698e+00       2.864154e-02       2.823092e-01
       69300       1.562406e-01       1.355526e-02       8.735882e-02       1.801175e+00       1.587176e-02       3.239200e-01
       69400       1.423839e-01       1.037408e-02       7.587100e-02       1.816893e+00       1.738556e-02       2.713532e-01
       69500       4.702938e-02       7.603737e-03       2.502892e-02       4.918220e-01       1.416848e-02       1.181333e-01
       69600       8.928032e-02       8.379605e-03       4.587915e-02       1.305442e+00       2.159542e-02       2.008658e-01
       69700       3.755862e-02       5.337349e-03       2.085588e-02       2.818772e-01       1.003390e-02       1.138908e-01
       69800       9.724759e-02       1.853894e-03       4.894623e-02       1.017585e+00       1.691076e-02       1.817669e-01
       69900       1.171407e-01       3.895060e-03       6.627692e-02       1.770846e+00       2.101808e-02       2.350733e-01
       70000       1.978508e-01       3.453740e-02       1.060097e-01       1.829671e+00       2.196747e-02       3.891237e-01
       70100       8.147998e-02       9.199239e-03       4.315159e-02       1.167642e+00       7.996846e-03       1.869505e-01
